,0
"https://www.amazon.com/gp/offer-listing/B0054LHI5A/ref=lp_16225006011_1_35_olp/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-35&condition=new
",[]
"https://www.amazon.com/Burts-Bees-Moisturizing-Original-Peppermint/dp/B0054LHI5A/ref=lp_16225006011_1_35_det/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-35#productPromotions
",[]
"https://www.amazon.com/Burts-Bees-Moisturizing-Original-Peppermint/dp/B0054LHI5A/ref=lp_16225006011_1_35/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-35#customerReviews
",[]
"https://www.amazon.com/CeraVe-Facial-Moisturizing-Lotion-AM/dp/B00F97FHAW/ref=lp_16225006011_1_36/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-36
",[]
"https://www.amazon.com/CeraVe-Facial-Moisturizing-Lotion-AM/dp/B00F97FHAW/ref=lp_16225006011_1_36_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-36
",[]
"https://www.amazon.com/gp/offer-listing/B00F97FHAW/ref=lp_16225006011_1_36_olp/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-36&condition=new
",[]
"https://www.amazon.com/CeraVe-Facial-Moisturizing-Lotion-AM/dp/B00F97FHAW/ref=lp_16225006011_1_36_det/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-36#productPromotions
",[]
"https://www.amazon.com/CeraVe-Facial-Moisturizing-Lotion-AM/dp/B00F97FHAW/ref=lp_16225006011_1_36/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-36#customerReviews
",[]
"https://www.amazon.com/Scraper-Medical-Stainless-Cleaners-Scrapers/dp/B07QRX886L/ref=lp_16225006011_1_37/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-37
",[]
"https://www.amazon.com/Scraper-Medical-Stainless-Cleaners-Scrapers/dp/B07QRX886L/ref=lp_16225006011_1_37_cpbg/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-37
",[]
"https://www.amazon.com/Scraper-Medical-Stainless-Cleaners-Scrapers/dp/B07QRX886L/ref=lp_16225006011_1_37/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-37#customerReviews
",[]
"https://www.amazon.com/Avarelle-Cover-Patch-Hydrocolloid-Calendula/dp/B075QNC39Q/ref=lp_16225006011_1_38/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-38
",[]
"https://www.amazon.com/Avarelle-Cover-Patch-Hydrocolloid-Calendula/dp/B075QNC39Q/ref=lp_16225006011_1_38_m/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-38
",[]
"https://www.amazon.com/Avarelle-Cover-Patch-Hydrocolloid-Calendula/dp/B075QNC39Q/ref=lp_16225006011_1_38/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-38#customerReviews
",[]
"https://www.amazon.com/Scalp-Massager-Shampoo-Brush-MAXSOFT/dp/B074ZDXFL6/ref=lp_16225006011_1_39/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-39
",[]
"https://www.amazon.com/Scalp-Massager-Shampoo-Brush-MAXSOFT/dp/B074ZDXFL6/ref=lp_16225006011_1_39_m/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-39
",[]
"https://www.amazon.com/Scalp-Massager-Shampoo-Brush-MAXSOFT/dp/B074ZDXFL6/ref=lp_16225006011_1_39/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-39#customerReviews
",[]
"https://www.amazon.com/TheraBreath-Formulated-Artificial-Certified-Two-Pack/dp/B001ET76AI/ref=lp_16225006011_1_40/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-40
",[]
"https://www.amazon.com/TheraBreath-Formulated-Artificial-Certified-Two-Pack/dp/B001ET76AI/ref=lp_16225006011_1_40_m/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-40
",[]
"https://www.amazon.com/TheraBreath-Formulated-Artificial-Certified-Two-Pack/dp/B001ET76AI/ref=lp_16225006011_1_40_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-40
",[]
"https://www.amazon.com/TheraBreath-Formulated-Artificial-Certified-Two-Pack/dp/B001ET76AI/ref=lp_16225006011_1_40/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-40#customerReviews
",[]
"https://www.amazon.com/CeraVe-Skin-Renewing-Night-Cream/dp/B00SNPCSUY/ref=lp_16225006011_1_41/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-41
",[]
"https://www.amazon.com/CeraVe-Skin-Renewing-Night-Cream/dp/B00SNPCSUY/ref=lp_16225006011_1_41_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-41
",[]
"https://www.amazon.com/gp/offer-listing/B00SNPCSUY/ref=lp_16225006011_1_41_olp/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-41&condition=new
",[]
"https://www.amazon.com/CeraVe-Skin-Renewing-Night-Cream/dp/B00SNPCSUY/ref=lp_16225006011_1_41/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-41#customerReviews
",[]
"https://www.amazon.com/Christmas-Temporary-Washable-Birthday-Cosplay/dp/B07FCNYND8/ref=lp_16225006011_1_42/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-42
",[]
"https://www.amazon.com/Christmas-Temporary-Washable-Birthday-Cosplay/dp/B07FCNYND8/ref=lp_16225006011_1_42_det/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-42#productPromotions
",[]
"https://www.amazon.com/Christmas-Temporary-Washable-Birthday-Cosplay/dp/B07FCNYND8/ref=lp_16225006011_1_42/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-42#customerReviews
",[]
"https://www.amazon.com/Chapstick-SMores-Collection-Protectant-Flavored/dp/B07R3GPFH5/ref=lp_16225006011_1_43/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-43
",[]
"https://www.amazon.com/Chapstick-SMores-Collection-Protectant-Flavored/dp/B07R3GPFH5/ref=lp_16225006011_1_43_m/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-43
",[]
"https://www.amazon.com/Chapstick-SMores-Collection-Protectant-Flavored/dp/B07R3GPFH5/ref=lp_16225006011_1_43_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-43
",[]
"https://www.amazon.com/gp/offer-listing/B07R3GPFH5/ref=lp_16225006011_1_43_olp/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-43&condition=new
",[]
"https://www.amazon.com/Chapstick-SMores-Collection-Protectant-Flavored/dp/B07R3GPFH5/ref=lp_16225006011_1_43/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-43#customerReviews
",[]
"https://www.amazon.com/Crest-White-Whitestrips-Vivid-Plus/dp/B077YCC84H/ref=lp_16225006011_1_44/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-44
",[]
"https://www.amazon.com/Crest-White-Whitestrips-Vivid-Plus/dp/B077YCC84H/ref=lp_16225006011_1_44_m/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-44
",[]
"https://www.amazon.com/Crest-White-Whitestrips-Vivid-Plus/dp/B077YCC84H/ref=lp_16225006011_1_44_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-44
",[]
"https://www.amazon.com/gp/offer-listing/B077YCC84H/ref=lp_16225006011_1_44_olp/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-44&condition=used
",[]
"https://www.amazon.com/Crest-White-Whitestrips-Vivid-Plus/dp/B077YCC84H/ref=lp_16225006011_1_44_cpbg/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-44
",[]
"https://www.amazon.com/Crest-White-Whitestrips-Vivid-Plus/dp/B077YCC84H/ref=lp_16225006011_1_44/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-44#customerReviews
",[]
"https://www.amazon.com/Burts-Bees-Essential-Everyday-Products/dp/B004EDWMBO/ref=lp_16225006011_1_45/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-45
",[]
"https://www.amazon.com/Burts-Bees-Essential-Everyday-Products/dp/B004EDWMBO/ref=lp_16225006011_1_45_m/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-45
",[]
"https://www.amazon.com/Burts-Bees-Essential-Everyday-Products/dp/B004EDWMBO/ref=lp_16225006011_1_45_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-45
",[]
"https://www.amazon.com/Burts-Bees-Essential-Everyday-Products/dp/B004EDWMBO/ref=lp_16225006011_1_45/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-45#customerReviews
",[]
"https://www.amazon.com/BEAKEY-Foundation-Blending-Flawless-Multi-colored/dp/B01F36JEXE/ref=lp_16225006011_1_46/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-46
",[]
"https://www.amazon.com/BEAKEY-Foundation-Blending-Flawless-Multi-colored/dp/B01F36JEXE/ref=lp_16225006011_1_46_cpbg/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-46
","['\n\n  Before I say anything else, I have owned a bunch of actual Beauty Blenders.These makeup sponges are REAL Beauty Blender dupes. They are just as soft as the real one. They don’t absorb a lot of product which is a huge no no when I purchase makeup sponges. I got tired of paying $20 for each Beauty Blender (I use 2 while applying makeup daily). I use them dry for full coverage but they do get larger when wet. They wash amazingly. Because they don’t absorb a lot of product, it is very easy to wash them. I just use Dr. Bronners bar soap (peppermint) and water to cleanse. Perfection. 5 makeup blenders for 50% less than an Original Beauty Blender. Yes please!!\n\n', '\n\n  I’m honestly really stinking happy with my little sponges. They double in size as soon as you get them damp but they don’t soak up like any of my foundation so nothing goes to waste. It applys my makeup smoothly and works just as well as a beauty blender but for a fraction of the price. Totally worth it. You can see that it does stay a larger size when it’s dry after it’s been used vs the blue one I haven’t used yet.\n\n', '\n\n  The sponges expand nicely once damp, and felt spongier and more dense than the RT sponge. They are very soft, as well. They feel more rough when bouncing on the skin, but I would attribute that to the greater density. The classic Beauty Blender has a more luxurious texture and more porosity, but is gentler during application.(Using started Shapetape) I really liked the coverage that this sponge provided over the Real Technique one. I was over paying $20 per BB and sought the RT as a cost-efficient replacement, but was overall dissapointed with their performance. I was honestly surprised at how well these sponges performed, given their cost.Overal, as for performance, I would give The Beauty Blender 5, BEAKEY 4, And Real Techniques a 3. HOWEVER-the low cost and high value of the BEAKEY sponges has earned them a 5 Star.\n\n', ""\n\n  After paying $20 for one sponge in a department store I was aghast and delighted to find this set of several.  They do the jobs intended although you don't have the fine control of a brush for some things and I want a flat part, so cut I piece off with scissors.  That works great,  I've even been able to use the cut off piece for smaller jobs.  I also like that I can dedicate each color to a certain job and there no crossover, plus I still have backups when I want a completely clean one.  I've had no trouble washing them out, but expect they'll give out eventually.  At this point--frequent use over a couple of months, I see no sign of deterioration.\n\n"", '\n\n  I bought these after trying at least three other make up blenders, and these are by far the best. I never tried the original beauty blender because of the high price point for one, but I think these must work just as well, for a fraction of the cost. I tried at least two other similar sponge blenders and they worked pretty well, but with those, 1) I felt like they sucked up a lot of makeup, even damp, and 2) I felt like the sponge broke down and developed ""splits"" in the foam after only a few weeks. Given the price, I would have been satisfied with that, but then I stumbled upon these almost 6 months ago, and realized I had wasted money on those other products. These are fantastic. Seriously, I purchased these in March -Its now October- and I still have one left in the package, and only just started using the 4th one so I have a while to go before I\'m out. I\'m purchasing a new set right now though, which made me think to write this review.I believe some people use these dry, but I always use them wet; I think it helps with not sucking up so much make up to use a damp sponge. I also think it helps really blend the foundation into my skin (I tried those silicone ones and bleh! It was like mopping makeup all over my face, I could not get the makeup to blend smoothly!). I also think it helps to keep my face looking moisturized throughout the day. I have problem skin, with hormonal acne around my period, and cystic pimples that come out when I\'m stressed (which is often) and I use a lot of strong treatments on my face (salicylic acid, benzyl peroxide, tea tree oil, etc.) that can result in drying, peeling skin, and I feel like this sponge helps apply over these areas smoothly. I also tend to end up with scabs and think that the sponge also does a reasonable job to help camouflage these spots with concealer.I use the sponge each morning to put on my liquid foundation and sometimes concealer. I use an antibacterial gel soap (from bath and body works!) to gently work out the old makeup every day; it takes about 30 seconds, and it cleans up, almost like new each time. The only reason why I switch every 4-6 weeks is because the sponge will eventually develop cracks from daily use and cleaning, which doesn\'t allow the makeup to apply as smoothly. What is kind of strange is that I noticed that the pink ones seem to hold up and clean up much better than the other colors. Maybe that is just a coincidence.Overall, at $2.00 a sponge, I could not be happier. I have encouraged my sisters to purchase these, and encourage anyone reading to purchase as well. I really don\'t know how I ever applied makeup with my fingers!\n\n', '\n\n  These are softer the a Real Techniques beauty blender but still work great. These are by far a better deal, they work the same but are cheaper and you get more sponges for your buck. I will definitely purchase again. Also arrived right on time. Sorry a few other things randoms in the picture but wanted to show they are just like the photo online.\n\n', '\n\n  I would say these are very comparable high end blending sponges for a fraction of the price. Easy to use, soft, applies foundation & blends my bronzer well. They also are a lot easier to clean than many of the blending sponges I have used in the past - not sure why, but definitely a major plus!\n\n', ""\n\n  love these things! this is my second order and I tend to go through sponges pretty quickly (fear of germs, don't judge). PRICE is perfect and I like the feel of these much better than a $20 beauty blender. they clean well, blend amazingly, and help pick up any extra I may have applied. works great dry with powders also!!!\n\n"", ""\n\n  I am a certified makeup artist and I have used almost every makeup sponge on the market. Latex free triangles, beauty blender, real techniques, eco tools... this works just as good as all of the others I've tried. The point on the end gets right under my eye beautifully, and around my nose as well. If you wet the sponge it does not absorb as much product as the reviewers below say it does. I use one pump of foundation and it covers my whole face seamlessly, and I use a couple of small stripes of concealer and it covers my undereye and my eyelid with no issues. If it is used dry, I can imagine it would absorb makeup more as the sponge gets MUCH larger when wet, but I find wetting any sponge will help give you that airbrushed effect. Wet your sponge, squeeze most of the water out, and then wrap the sponge in a face towel to absorb excess moisture. I will definitely be buying these again, and have recommended them to friends.\n\n"", ""\n\n  I've been meaning to buy a multi pack for years, but they were always too pricey, until I saw this pack.I am chuffed I bought them as they are great.Reasonably priced, well packed and work well with my make up.  They are soft, but built to last as dont flake bits off.  They wash well too.\n\n"", '\n\n  Fantastic for the money, a little more dense than branded sponges but work just as well. They expand huge and they’re very soft. I will definitely repurchase these instead of more expensive ones.\n\n', '\n\n  1st Star: comes in variety of colors2nd Star: affordable3rd Star: sponge expands well with water winithin seconds4th Star: sponge is fabricated to be a perfect balance between soft and sturdy 5th Star: blends foundation and concealer effortlessly¤ First image is the sponge dry¤Second image is of the sponge wet¤Third image is just a camparison of how big it is next to nail polish bottle\n\n', '\n\n\n  Your browser does not support HTML5 video.\n\n\n  \xa0I actually really do love these. 100% A1\n\n']"
"https://www.amazon.com/BEAKEY-Foundation-Blending-Flawless-Multi-colored/dp/B01F36JEXE/ref=lp_16225006011_1_46/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-46#customerReviews
",[]
"https://www.amazon.com/Aveeno-Moisturizing-Soothing-Emollients-Fragrance-Free/dp/B001459IEE/ref=lp_16225006011_1_47/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-47
",[]
"https://www.amazon.com/Aveeno-Moisturizing-Soothing-Emollients-Fragrance-Free/dp/B001459IEE/ref=lp_16225006011_1_47_m/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-47
",[]
"https://www.amazon.com/Aveeno-Moisturizing-Soothing-Emollients-Fragrance-Free/dp/B001459IEE/ref=lp_16225006011_1_47_sns/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-47
",[]
"https://www.amazon.com/Aveeno-Moisturizing-Soothing-Emollients-Fragrance-Free/dp/B001459IEE/ref=lp_16225006011_1_47/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-47#customerReviews
",[]
"https://www.amazon.com/Revlon-Jumbo-Barrel-Waver-Waves/dp/B000FRWNL2/ref=lp_16225006011_1_48/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-48
",[]
"https://www.amazon.com/Revlon-Jumbo-Barrel-Waver-Waves/dp/B000FRWNL2/ref=lp_16225006011_1_48_cpbg/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-48
",[]
"https://www.amazon.com/Revlon-Jumbo-Barrel-Waver-Waves/dp/B000FRWNL2/ref=lp_16225006011_1_48/143-6191779-5707029?s=beauty-intl-ship&ie=UTF8&qid=1605372293&sr=1-48#customerReviews
",[]
"https://www.amazon.com/Cuccio-Revitalize-Cuticle-Honey-Ounce/dp/B00F644LTQ/ref=lp_16225006011_1_49/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-49
",[]
"https://www.amazon.com/Cuccio-Revitalize-Cuticle-Honey-Ounce/dp/B00F644LTQ/ref=lp_16225006011_1_49_m/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-49
",[]
"https://www.amazon.com/Cuccio-Revitalize-Cuticle-Honey-Ounce/dp/B00F644LTQ/ref=lp_16225006011_1_49_sns/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-49
",[]
"https://www.amazon.com/Cuccio-Revitalize-Cuticle-Honey-Ounce/dp/B00F644LTQ/ref=lp_16225006011_1_49_det/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-49#productPromotions
",[]
"https://www.amazon.com/Cuccio-Revitalize-Cuticle-Honey-Ounce/dp/B00F644LTQ/ref=lp_16225006011_1_49/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-49#customerReviews
",[]
"https://www.amazon.com/Toms-Maine-Fluoride-Free-Antiplaque-Toothpaste/dp/B00JUJ1E0W/ref=lp_16225006011_1_50/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-50
",[]
"https://www.amazon.com/Toms-Maine-Fluoride-Free-Antiplaque-Toothpaste/dp/B00JUJ1E0W/ref=lp_16225006011_1_50_m/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-50
",[]
"https://www.amazon.com/Toms-Maine-Fluoride-Free-Antiplaque-Toothpaste/dp/B00JUJ1E0W/ref=lp_16225006011_1_50_sns/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-50
",[]
"https://www.amazon.com/Toms-Maine-Fluoride-Free-Antiplaque-Toothpaste/dp/B00JUJ1E0W/ref=lp_16225006011_1_50/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-50#customerReviews
",[]
"https://www.amazon.com/Manscaped-Electric-Manscaping-Replaceable-Waterproof/dp/B082T46XCF/ref=lp_16225006011_1_51/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-51
",[]
"https://www.amazon.com/Manscaped-Electric-Manscaping-Replaceable-Waterproof/dp/B082T46XCF/ref=lp_16225006011_1_51/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-51#customerReviews
",[]
"https://www.amazon.com/Philips-Sonicare-ProtectiveClean-Rechargeable-HX6810/dp/B078GVMVRH/ref=lp_16225006011_1_52/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-52
",[]
"https://www.amazon.com/Philips-Sonicare-ProtectiveClean-Rechargeable-HX6810/dp/B078GVMVRH/ref=lp_16225006011_1_52_m/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-52
",[]
"https://www.amazon.com/Philips-Sonicare-ProtectiveClean-Rechargeable-HX6810/dp/B078GVMVRH/ref=lp_16225006011_1_52_cpbg/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-52
","['\n\n  My dentist recommended I get an electric toothbrush because I scrub too hard. [Aside: that may have something to do with my mom being an orthodontic assistant and saying things like, ""If you\'re gums don\'t bleed, you\'re not brushing hard enough.""] Either way, I picked a midrange brush with a pressure sensor and a quandrant time.First of all, my teeth have never felt this clean at home! Only after a dental appointment with all the gritty bits and water pistol rinsing and anxiety and mess. It\'s amazing! I even didn\'t brush this morning to see how long the feeling would last, and it\'s almost noon and still... smooth and clean!I read through the manual (don\'t roll your eyes - I was looking for how the pressure sensor worked!) and it mentioned this toothbrush has an EasyStart mode that slowly increases the performance of the brush over the first 14 uses to get you accustomed to brushing.So I\'m thinking, ""I\'m a 30-something who\'s been brushing since I could stand. How seriously different can this be?""I placed the brush against my back teeth like the manual recommended and then turned it on - WOW. I have never had a whole-head sensation like that before! It tickled and buzzed so hard, I started laughing and couldn\'t stop for the entire two minute brush timer. I missed three of the four ""move to a new quadrant"" beeps because every time I rearranged the brush, the tingling changed and sent me off into gales of laughter again. It wasn\'t just LOLing, y\'all. My eye makeup was ruined, and I dribbled toothpaste all over the sink. My lazy little dog even came in to check on me. I had a full ab workout in two minutes.I understand why they try to get you accustomed to it - this is quite the experience. I\'m actually kinda looking forward to brushing my teeth again tonight.\n\n', ""\n\n  I've only used this product once and I'm already prepared to give it a 5 star rating. I've been using a cheap ~$10 oral-B electric toothbrush from Walmart for a few years now and decided to upgrade. This sonicare toothbrush is an insane difference. I turned off the easy start so that I could get the full effect and I'm thoutoughly impressed. It will vibrate your entire face it is so strong. The 2 minute timer is too short for me but I just run through the cycle twice, not worth taking a star off as this is personal preference and does not cause any trouble to use for more than one cycle. For $40 and a 2.5 year warranty I'm positive I will be happy in the long run. If it dies in 2.6 years (just after the warranty) I will feel like it was worth the money. If it stays alive that's even better. Great product. Go with this one since it has the lithium battery and the same power as the diamond toothbrush without unnecessary features.\n\n"", '\n\n  Update 8/23/18 -  Reconnected with Sonicare customer service who ultimately agreed to exchange for a new unit at no add’l cost to me, including all shipping. Have had it for a week and it seems to work as it should, the way we are accustomed to.  Appreciate Phillips standing behind their product.  I upgraded score from 1 star to 4 stars.Initial Review:  We were disappointed with this unit.  My wife and I have used Sonicares for almost 20 years, routinely buying mid-upper level models.  When our most recent unit began to fail holding charges and started getting noisier in use, we decided to replace it with this less expensive model because we did not use the variable speeds and other amenities provided on the higher cost units. Carefully reviewing the full power/intensity description of this model in comparison to others, we found it was supposed to be equivalent.From day one this unit was noisier in use than the others we have owned and it was noticeably weaker in power/intensity.  Since we are accustomed to full power I thought during set up I had bypassed the new user break-in cycling that starts with low intensity and incrementally increases over a week or so.I called Sonicare customer service who was courteous. We walked through their troubleshooting checklist that included bypassing the new user ramp up to full intensity. As I said above I thought I had set it up for full intensity but I had to admit to the CSR that the intensity seemed to improve/increase when we reset the bypass again and I tried it in my mouth for 10-15 seconds while he waited on the phone. By the end of the next day the power/intensity went back to being 30-40% lower than we are used to with other Sonicares. Since this, and most models now use Lithium batteries I keep it on the charger when not in use. I also tried resetting the intensity adjustment multiple times over a couple weeks, and sometimes it almost seems like the strength increases slightly for 1/2 day. It never equalling our previous units. In general, the intensity strength of this unit Is so low that when you try to do the anterior surface of your side teeth/molars, the bristle vibration seems to almost stop.Perhaps our unit is a fluke. Given the one year warranty, I will soon recontact their customer service to ask if we can exchange this one for another of the same model.\n\n', '\n\n  I\'ve used Sonicare brushes for 10 years, and this one is the best of the lot for a budget price.  You can pay 4 times as much and get the bells and whistles, but if your main aim is to clean your teeth, this brush does it well.  It has a brisk action (which can be started out at a lower intensity for newcomers), a two minute timer with a quad pacer that beeps every 30 seconds, a ""smart brush"" detection system that alerts you when the brush head needs to be replaced, and an alert when you\'re pressing too hard with the brush head.  If you want your teeth clean and don\'t need whitening mode, bluetooth, and a lot of other luxury features, this brush will do the job.NOTE: When you buy replacement brush heads (this unit  comes with only one), buy Phillips brush heads. Do NOT purchase the economy ones.  They are poor quality, wear our quickly, and can actually damage your teeth and/or gums.  Always buy the Phillips brand.\n\n', '\n\n  Teeth feel so much cleaner vs. regular brushing.  Takes a few times to get used to the vibrations and the pressure you apply the bristles to your teeth and gums.  You have to be gentle and let the toothbrush do the work.  So far so good.  Also has a high end look and feel and the charger is great.  I like it!\n\n', ""\n\n  This was unbearable to use. The vibration is SO strong that it tingled in a way that was extremely uncomfortable and vibrated through my entire head!!!! Awful. I had been using the Oral B electric toothbrush for years and decided to branch out and try this one, but immediately returned after two attempts. I also didn't like the functionality side of it - the brush head vibrates only, so you still need to create your own brushing motion, rather than the bristles actually spinning to clean/brush around the grooves of your teeth. Unless you fancy using this as a vibrator, do not recommend. Vibrations are extreme.\n\n"", '\n\n  This brush is my favourite electric toothbrush I’ve tried, my first one is just the cheap oral B one that is sold at Walmart for like 30 bux. This blows that one out of the pArk. My teeth have never felt cleaner :) I love the how the brush vibrates once when you have spent enough time on one side and totally stops when it’s been two minutes. It vibrates very fast but you get used to it.  I love the sleek black and white style, and comes with a little protective/sanitary plastic cover to put over your bristles when your brushing.\n\n', '\n\n  All the Philips Sonicare electronic toothbrush share the same problem: the engine trouble will make the vibration weird after a while use. I bought my first one in Costco and had to replace it for 4 times within the two-year warranty period, which means that it will get broken in the end of each 5 months only.And this Amazon one looks amazing until I used it. That strange vibration came back as a nightmare! However, that was my first use of this one. Which means that Amazon sold me a second hand product! That is discussing! Be aware of what they send you!\n\n', ""\n\n  I'm a first time user of electric toothbrushes. I like how this Sonicare has a 'EasyStart' feature built in which helps new users like me gradually get used to the power of the vibrations from the brush over the first 14 days of use. It definitely feels weird/slightly uncomfortable on first few tries because I'm not used to using an electric toothbrush and its' vibrations on my teeth. Also ticklish on the inner top front teeth. It's really useful that the brush turns off after 2 minutes so I know I'm not over or under brushing, unlike when I would when I used a manual brush. The biggest drawback I could see is the expensive Philips Sonicare brush heads compared to Oral- B brush heads. Also, I wouldn't trust using the off-brand brush heads we see on Amazon because they might not brush as effectively as Philips designed it to be.  Overall, I'm satisfied with my purchase and happy to have cleaner teeth from now on.\n\n""]"
"https://www.amazon.com/Philips-Sonicare-ProtectiveClean-Rechargeable-HX6810/dp/B078GVMVRH/ref=lp_16225006011_1_52/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-52#customerReviews
",[]
"https://www.amazon.com/Pure-Instinct-Pheromone-Bodycare-BeautyCare/dp/B00EJDG7XI/ref=lp_16225006011_1_53/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-53
",[]
"https://www.amazon.com/Pure-Instinct-Pheromone-Bodycare-BeautyCare/dp/B00EJDG7XI/ref=lp_16225006011_1_53_sns/130-6470785-0830920?s=beauty-intl-ship&ie=UTF8&qid=1605372295&sr=1-53
",[]
